#FeatureId,DATA_DATE,DATA_SRCE,DEC_LONG,DEC_LAT,PID,NAME,STATE,COUNTY,QUAD,LATITUDE,LONGITUDE,POS_DATUM,DATUM_TAG,POS_SRCE,ELEVATION,ELEV_DATUM,ELEV_SRCE,ELLIP_HT,ELLIP_SRCE,POS_ORDER,POS_CHECK,ELEV_ORDER,ELEV_CLASS,ELEV_CHECK,DIST_RATE,ELLP_ORDER,ELLP_CLASS,FIRST_RECV,LAST_RECV,LAST_COND,LAST_RECBY,SAT_USE,SAT_DATE,STABILITY
402,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0107,-106.47917, 34.95806,EQ0107,W 336,NM,BERNALILLO,MOUNT WASHINGTON (1995),34 57 29.     (N),106 28 45.     (W),NAD 83,(1986),SCALED    , 1775.817,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1967    ,20020326,GOOD            ,NGS,N,20020326,B
403,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0672,-106.66839, 34.97161,EQ0672,W 423,NM,BERNALILLO,ISLETA (1991),34 58 17.8    (N),106 40 06.2    (W),NAD 83,(1986),HD_HELD2  , 1497.292,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1982    ,20071106,GOOD            ,INDIV,,,B
404,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0830,-106.89194, 35.04389,FO0830,W 424,NM,BERNALILLO,LA MESITA NEGRA (1990),35 02 38.     (N),106 53 31.     (W),NAD 83,(1986),SCALED    , 1702.002,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1982    ,20051121,GOOD            ,GEOCAC,Y,19910909,B
405,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0104,-106.49501, 34.96550,EQ0104,WORKMAN,NM,BERNALILLO,MOUNT WASHINGTON (1995),34 57 55.81672(N),106 29 42.02659(W),NAD 83,(1992),ADJUSTED  , 1735.409,NAVD 88 ,ADJUSTED  ,,,1,Y,1,2,Y,,,,1946    ,20050329,GOOD            ,NGS,Y,20050329,C
406,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0106,-106.49538, 34.95950,EQ0106,WORKMAN AZ MK,NM,BERNALILLO,MOUNT WASHINGTON (1995),34 57 34.19204(N),106 29 43.37149(W),NAD 83,(1992),ADJUSTED  , 1736.508,NAVD 88 ,ADJUSTED  ,,,2,Y,1,2,Y,,,,1946    ,20050329,GOOD            ,NGS,Y,20050329,C
407,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0105,-106.49500, 34.96538,EQ0105,WORKMAN RM 1,NM,BERNALILLO,MOUNT WASHINGTON (1995),34 57 55.36   (N),106 29 41.99   (W),NAD 83,(1986),HD_HELD1  , 1735.677,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1946    ,20050329,GOOD            ,NGS,Y,20050329,C
408,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0103,-106.49517, 34.96550,EQ0103,WORKMAN RM 2,NM,BERNALILLO,MOUNT WASHINGTON (1995),34 57 55.79   (N),106 29 42.62   (W),NAD 83,(1986),HD_HELD1  , 1735.228,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1946    ,20050329,GOOD            ,NGS,Y,20050329,C
409,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0323,-106.68222, 35.08778,FO0323,X 224,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 05 16.     (N),106 40 56.     (W),NAD 83,(1986),SCALED    , 1514.174,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,20050206,MARK NOT FOUND  ,GEOCAC,,,B
410,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0294,-106.69000, 34.91778,EQ0294,X 225,NM,BERNALILLO,ISLETA (1991),34 55 04.     (N),106 41 24.     (W),NAD 83,(1986),SCALED    , 1491.618,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,1982    ,MARK NOT FOUND  ,NGS,,,D
411,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0108,-106.46250, 34.95667,EQ0108,X 336,NM,BERNALILLO,MOUNT WASHINGTON (1995),34 57 24.     (N),106 27 45.     (W),NAD 83,(1986),SCALED    , 1814.685,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1967    ,20020326,MARK NOT FOUND  ,NGS,,,B
412,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0861,-106.65783, 35.02692,FO0861,X 423,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 01 36.9    (N),106 39 28.2    (W),NAD 83,(1986),HD_HELD2  , 1502.907,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1982    ,20071106,GOOD            ,INDIV,,,B
413,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0833,-106.94556, 35.03250,FO0833,X 424,NM,BERNALILLO,LA MESITA NEGRA (1990),35 01 57.     (N),106 56 44.     (W),NAD 83,(1986),SCALED    , 1616.306,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1982    ,20131209,MARK NOT FOUND  ,SCINC,Y,19911002,A
414,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0322,-106.69361, 35.08333,FO0322,Y 224,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 05 00.     (N),106 41 37.     (W),NAD 83,(1986),SCALED    , 1511.752,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,20050206,MARK NOT FOUND  ,GEOCAC,,,D
415,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0255,-106.65306, 35.19583,FO0255,Y 226,NM,BERNALILLO,LOS GRIEGOS (1990),35 11 45.     (N),106 39 11.     (W),NAD 83,(1986),SCALED    , 1536.641,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,1984    ,MARK NOT FOUND  ,NGS,,,C
416,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0109,-106.46000, 34.94500,EQ0109,Y 336,NM,BERNALILLO,MOUNT WASHINGTON (1995),34 56 42.     (N),106 27 36.     (W),NAD 83,(1986),SCALED    , 1832.644,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1967    ,20020326,MARK NOT FOUND  ,NGS,,,D
417,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0862,-106.65194, 35.05694,FO0862,Y 423,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 03 25.     (N),106 39 07.     (W),NAD 83,(1986),SCALED    , 1506.720,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1982    ,20050117,GOOD            ,GEOCAC,,,B
418,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0831,-106.91083, 35.03972,FO0831,Y 424,NM,BERNALILLO,LA MESITA NEGRA (1990),35 02 23.     (N),106 54 39.     (W),NAD 83,(1986),SCALED    , 1666.517,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1982    ,20051121,GOOD            ,GEOCAC,,,B
419,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0256,-106.65444, 35.19639,FO0256,Z 226,NM,BERNALILLO,LOS GRIEGOS (1990),35 11 47.     (N),106 39 16.     (W),NAD 83,(1986),SCALED    , 1537.807,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,1984    ,GOOD            ,NGS,,,C
420,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0863,-106.64972, 35.06972,FO0863,Z 423,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 04 11.     (N),106 38 59.     (W),NAD 83,(1986),SCALED    , 1509.774,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1982    ,20050117,GOOD            ,GEOCAC,,,A
421,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0832,-106.92787, 35.03661,FO0832,Z 424,NM,BERNALILLO,LA MESITA NEGRA (1990),35 02 11.78659(N),106 55 40.33398(W),NAD 83,(2011),ADJUSTED  , 1621.864,NAVD 88 ,ADJUSTED  ,1600.381,ADJUSTED,,,1,2,Y,,,,1982    ,20131209,GOOD            ,SCINC,Y,20131209,B
422,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=AA3130,-106.56639, 35.17197,AA3130,ZAB A,NM,BERNALILLO,ALAMEDA (1990),35 10 19.08234(N),106 33 59.00595(W),NAD 83,(2011),ADJUSTED  , 1626.765,NAVD 88 ,ADJUSTED  ,1605.906,ADJUSTED,,,1,2,Y,,,,1994    ,20030627,GOOD            ,NGS,Y,20030627,A
423,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=AA3131,-106.58282, 35.17601,AA3131,ZAB B,NM,BERNALILLO,ALAMEDA (1990),35 10 33.64032(N),106 34 58.15055(W),NAD 83,(2011),ADJUSTED  , 1583.468,NAVD 88 ,ADJUSTED  ,1562.492,ADJUSTED,,,1,2,Y,,,,1994    ,20050417,GOOD            ,COMPDA,Y,20050417,A
